comment,season,user_id,user_name
结束了,10,3826,打雷要下雨雷欧
钱钱的人设有点生硬 他明明那么charming??却要被编剧塑造成charmless人设,10,3834,行走的雕像
十年泪与笑,10,3864,那几
so that's it,10,3898,Yolo
完结了 哎,10,3807,Orion
第一遍只是开始，还会有更多的,10,3808,释晓旭
每次都這樣，哭慘了，怎麼也止不住淚，好想你們！,10,3815,Claudia
十个季都看完了 感动得不行了  真的太感动了  呜呜呜  知道会完结的但是又不想它完结  呜呜呜  我不行了  不能自拔啊,10,3817,简而
经典不解释,10,3833,流行教主
今年1月开始看，现在已经是12月底了。看了一年。一年里有这6个神经病陪着真好。,10,3846,源源
??,10,3848,Tooru
还有比这更棒的结局吗！,10,3862,Aziz
大概从S6到S10的老友记是我对高三下学期唯一的记忆,10,3871,airunpoor
好看得不得了~~~美剧喜剧最爱,10,3888,美妙～
最后一季，最后几集看得狂飙泪。。。。,10,3801,Anzo
就这样都没了。。,10,3842,fallen
Why can't great things never end.,10,3870,添添
最后一集看完的时候，心里有那么些许不舍,10,3805,lemon
一把鼻涕一把泪地看完了,10,3811,赵谜
完结季 泪流满面~,10,3836,luluya
只有看过的人才懂这种感情。欢笑伴着泪水，走过十年，影响一代又一代。,10,3845,天才+英雄
突然好奇十年后的他们什么样。_:(????`」 ∠):_大家果然都变了，没有那种灵气了（虽然以前也不多），Ross和Phoebe好像始终没老一样，但我知道他们只是把演技停留了。真的对这群人谈不上什么好感，单独拎出来没一个出彩的，所以，弃之也不可惜。,10,3899,塩
终于看完~好失落~,10,3913,小奥利芙
从第一季可以笑到第十季。这才是所谓的经典啊。真是舍不得就这么看完了。TAT,10,3922,我一直在玩
笑出腹肌了！ep6,10,3937,颜不与
twins,10,3945,romanmessi
特别不舍的看完了,10,3954,黄姗
"its too hard to say goodbye, joey monica ross phoebe chandler rachel  感谢你们给予的欢乐温馨感动与所有！",10,3956,Ciao
经典的看多少遍都不厌烦~,10,3958,尧小诗
No longer a comedy…,10,3916,Zhe -Z
这一季太短了，非常快速地就结束了。快速在几个月看完了10季，像是快进了的人生。这一季Monica的脸僵了，哎，真的老了。我也是。,10,3928,Sissi
前九季在给我们制造理想，可第十季又把我们拉回现实。十年老友记，so，that's it？,10,3935,kenda
十年 更多的是不舍 非常希望看到TWINS的成长 看到EMMA长大后有多漂亮 不过能看到他们还在一起 还是老友就够了,10,3955,K
羡慕死M和C了，竟然是绝配,10,3919,白水
怎么也想不到，补完《老友记》也跨越了我个人的十年。,10,3947,迷宫中的站起来
每晚老友记或者生活大爆炸成了睡前必备,10,3962,歹戈
Ross最后那句less we on a break真的恶心死我了。老友记的感情线我给零分，没有一个人的感情线是我满意的，都爱的莫名其妙，一点也不感人，Rachel最后的模样就像个娇妻，依附在Ross身上。,10,3974,Ada.苒菻
用了一年，终于把10季看完了，真的会不舍得的。,10,3975,飛。
All good things must come to an end.,10,3980,Lycidas
今晚看了最后一集的后半部分，真好,9,3518,周瑜英文名Joey
老友记后几季都不怎么好看了,9,3526,Summerisabel
Joey和Rachel搞到一块儿，编剧你脑子是被狗血糊住了么……,9,3540,噩梦枕头
这季超好看。,9,3545,草原上的咩咩羊
補標,9,3550,小弟有只猫
還有什麼好說的！！！！完美！！,9,3556,Arrhyth
大家都慢慢找到了归宿，很希望Joey和Rachel可以好好的在一起，愈发喜欢Joey了.,9,3569,Maruko
休憩5 Mon和Chan的“生理”设定真是遗憾，不过也是一个泪点，婚后两人表现确证他们的确适合对方。其余四个人就有点乱套了…Joey深情的时候，隔着屏幕几乎都要爱上了。Rachel这季颜值太高了，整个人完美，完全理解了美国人对她的热爱。,9,3575,??Triticum??L.
我都不敢看最后一季了，怕看哭了我，虽然我早知道结局如何。★★★★★,9,3589,TheMaxMan
不能接受阿,9,3596,机器猫的肚兜
这一季的ending实在太没劲了，完全就是因为有了第十季在那里制造复杂关系。,9,3505,Choux
joey is soooooo cute,9,3519,PepsiPussy
虽然但是，看最后一集希望joey和rachel在一起啊，这俩的确相当般配。美式喜剧的感情戏真是说来就来????,9,3561,养只肥鹅
我知道我看的有点快…… 我实在是太闲了！！！！！！ 找我粗去玩啊！！！！！,9,3599,古伦木
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,9,3506,白牙尖
"莫妮卡.钱德.瑞秋.菲比.乔伊,罗斯.",9,3573,轨迹猫
Joey and Richel,9,3593,Robin颜
第二集好笑到爆！！结局！！！！！！啊啊啊！！！！！！！我有种又开心又揪心的感觉！！！！！！终于也要看到最后一季了，我又开始不舍得看了。。。T^T,9,3547,冰糖木耳
为什么神编剧总是能在最后两集扭转乾坤啊啊啊 就是老友记没有笑点依然很好看=3= 那个摄影师到最后都没耐心了么 为什么把镜头拉这么近 晃得我有点晕,9,3555,芭樂
老友记，五星，只为经典。20151004更新：已弃剧。何日再拾待定。,9,3567,Leon
Ross是最幸福的：有可以为之狂热的爱好，学历高，跟从15岁就开始暗恋的并且是自己的好朋友的女人恋爱make a BB，至少现在的我这么觉得，这都是我最想要的但是缺少的。。看s1e1的时候我就知道会有s10e18这种剧情，太舍不得了,10,3603,momo
十年了，终于结束了，离别时分不了的是十年时光中建立起的羁绊,10,3626,momo
结束了……,10,3645,麻木粮姜
感情分，感情分。,10,3671,柯里昂
要么你留在纽约，要么我陪你去巴黎。陪老婆看完了十季，接下来便由我来做她的老友。,10,3681,陆钓雪de飘飘
"第十季不如第九季好看。可是要完结了，有点儿小失落。虽然剧情很平实，但是还是充满了感动。也许很多美剧达人很看不起FRIENDS,但是它在我心中的地位是第一的。。",10,3684,絶望☆おとめ
多年以来有个执念是希望能找到真爱一起看完10季老友记，那么在结束的时候就不会过于伤感。和很多人重复了这个过程，最久的一个坚持到了第四季。在遇到男朋友之后，所有曾经“幼稚”的执念都变成了触手可及的小事，一切都比幻想和期待的还要完美。,10,3694,新鲜舊情人の
不拖泥带水的结尾,10,3695,逢步必顶
看完最后一季最后一集，心中怅然若失，完了，明天吃晚饭时该看什么呢。。。,10,3604,菲莉茜娅
"拖了将近4年才看最后这季 一是编剧实在是强弩之末 也没什么高兴的事情 各人搬家的搬家 生娃(?)的生娃  \"就这样了\" 但最后一集大家离开的时候 还是伤感得不行",10,3619,[已注销]
怨不得那么多人不忍别离，如果真的看了十年，恐怕比大多数生活中的朋友还要认识更久。生活大爆炸会出十季吗？,10,3623,风向未来吹去
朋友们，谢谢你们用了十年陪伴了我四个月。,10,3633,Jager
世界上最发达的国家的最发达的城市在它最发达的时间里一群最好的人在最好的十年发生的最好的故事。,10,3638,kkkkxl
Rachel应该去巴黎,10,3641,怕烂片的尴尬者
终于完整的看完这部美剧。其实这更像是一部成人童话，你的好朋友就在身边，你永远不缺少爱你的人和你爱的人，想想在生活中其实并不多见。但他们之间的友情和爱情确实真实的，也是稀有的，感人的。或许我们都曾经拥有过，只是像这部剧一样，天下无不散的宴席，好好珍惜，好好再见，你们存在我的记忆里。,10,3658,helloliu
"猝不及防地结束了，但我会想你们的。真的。
感谢十年十季的陪伴，我爱你们。如果说得再真诚一点的话，除了Ross我都超级喜欢。（当然Ross我也算是喜欢～
我依然觉得Rachel可以和Joey发展那么一下下(/ω＼)",10,3676,裸奔刺猬
十年,10,3682,后自愈
风雨同舟，十载友谊,10,3647,谋杀游戏机
情景喜剧因为虚构，有个比较别扭的一点是，friends这种质量的剧背后的 编剧都是功底深厚的成熟作者。如果喜欢埋彩蛋的话，会在台词布景细节里加料。导致不少cultural reference和剧中人物的性格社会阶层不大相符的感觉//对比gk。,10,3662,Q这一切的一切
生命里恋人们来来去去，但朋友永远是朋友！,10,3685,铃铛
我挺佩服十年间这部剧竟然连一个小配角都没有换过演员。每次看到他们都觉得超级窝心，想来咱们别说拍十季，演员一出点名，就各种档期排不开，我看剧组请不起才是真的。,10,3606,孙开朗
快看完了，不知道没得看的时候是不是会很失落！！,10,3632,Fiona
到了这季几乎每集都在哭，结局更是哭到哽咽反胃，拆掉的足球桌、Phoebe雪中的婚礼、rach的告别式、the bings的乔迁...每个细节都是离别的注脚，十年化作六把留有余温的钥匙，未来是新的旅程。感谢一年来日夜兼程的陪伴，告别比想象中的还要难，我爱你们,10,3640,根斯巴克连续体
總算都看完了，最後一季就是湊數的趕腳。,10,3646,沉淪。與涅槃
大概因为之前一直有这部剧会续上新一季的幻觉吧，我一直没标记“看过”第十季，让其处于未完成状态，但这部剧在今天戛然而止了，泪水为你而流，RIP，我最爱的Chandler.,10,3652,耳东某
我一直都是铁石心肠的人，但是最最最最见不得的就是自己住过的地方被搬空的样子。 那些被移走的事物填满了回忆，身边人最终都四散各地，我相信他们都在各自的生活中忙碌，平淡又热烈。,10,3660,奔跑的马卡
瑞秋和罗斯的爱情故事能磨磨唧唧抻10年，比韩剧还磨叽，又臭又长，这俩角色真的不讨人喜欢。,10,3698,贫困户
5季以后笑得越来越少，靠乱搞撑。剧情真没少被抄。眼睛真是长歪了，瑞秋有段时间看着像人妖，最后把她硬塞给罗斯把我恶心坏了，罗斯这么龟毛撸一世就好了，乔伊我的菜,10,3699,27
永远的老友记，永远的安妮斯顿！,10,3707,多看电影爱电影
"11230：I'll Be There For You. 花了几天时间终于236集一集不落地追看完这部拍了十年的美剧。第十季唯一没下载下来的 EP4 里，钱德勒在录制给艾玛十八岁生日的留言视频说：Hi, Emma. It's the year 2020. 真是让在2020年才完整观看十季《老友记》的我感到惊喜。个人觉得有些别扭的乔瑞恋终于画上句号，EP6菲比的作品格拉达斯与格林妮斯以及EP15珍妮丝的突然亮相给我带来不错的笑果，EP17一直暗恋瑞秋的甘瑟终于勇敢告白，EP3的詹妮佛·库里奇和EP6的格雷戈·金尼尔是比较眼熟的客串，EP12菲比和麦克结婚，EP17&EP18莫妮卡与钱德勒有了龙凤胎儿女，罗斯与瑞秋总算是又在一起了……我也不出所料地被感伤的大结局催出眼泪了，而其中单身的乔伊好几次戳中了我的泪点。……最后的最后，他们把钥匙放在房内，一起去喝咖啡了。",10,3756,Panda的影音
oh! my! god!,10,3774,Damselfly.
看到这一季才意识到没有世茂大厦的镜头了 T___T,10,3725,Arthur????
年轻真好，让我携带者你们的YOUNG。,10,3737,Seamoon
真的看完了。莫妮卡他们要搬走了，乔伊跑过来道别，又问还有吃的吗，莫妮卡说冰箱里准备了意面。被感动到。大概因为自己很难成为可以这样付出的人，没有这样可以无条件付出的人。,10,3760,木贼
谢谢你，给我带来如此多的感动。我会将这感动，一直延续下去。,10,3762,驰寒
看出来莫妮卡怀孕了，一点珍视明，两眼真是明！,10,3766,青山
大结局 回顾集哭到不行 Series finale虽然有点狞 还是灰常顺从人心哇~,10,3790,kidpt
不会再看第10季了...,10,3799,夏歪悶
"弥漫着浓浓的离别之情
天哪，钱德勒！！！！！！",10,3706,半日光辉
hey guys good night,10,3720,哔呣咣啵の哸啐
终于完了。耶。,10,3750,说不清的蓝。
他们最后放下每人都有的钥匙说，我们该去哪里呢？最后一集湿了……,10,3751,岁云暮
十季看完 感慨有点多。最后一季的最后几集大家都在告别，And Sometimes goodbye is the better way.,10,3764,发条.西.
"妈妈再也不用担心我的听力了,best show ever",10,3787,NamesPitt
结束快10年了。。。。,10,3788,阿华甜甜甜
舍不得啊,10,3705,Chandelier
告别总是很艰难,10,3718,songset3
哭了,10,3727,大呼啦啦
结局太好了 ~,10,3733,涤生
真不敢相信就这么结束了 sigh。。。,10,3759,iidirk
一口气在 Netflix 上看完了十季，两百多集，像是追了一部上世纪末的韩剧一样……,10,3777,明安
最终季~Joey你肿么还是一个人~,10,3791,Maggie啊啊啊
舍不得舍不得舍不得,10,3838,zzzzzhen
看过八遍了！,10,3851,咖啡薄荷糖
时隔多年终于把最后2季补完了,10,3860,伊蒂克
say goodbye to a generation.,10,3866,恶隐息烙
最好的情景喜剧，没有之一！,10,3884,飞行宇宙白日梦
舍不得看也还是看完了~~  最后一季 竟然还有fanning  真好~,10,3885,柠檬??
那个在街上长大的女孩终于在街上迎接了她的归属,10,3891,别管只是在发疯
才刚看完这种事情我会说么...,10,3896,JohnSun
三个月看完了他们的十年,10,3825,Bomb
每次看十年回顾时都泪流满面,10,3827,PurplePurple
依依不舍，无法超越的经典，最喜欢的美剧，我们一起成长，六人行，永远不会忘怀。,10,3831,Maruko
都忘了.嗯.完了.,10,3832,咚利复米阿琅
至此老友记十季全部看完。,10,3840,蒲肉猫神
铺垫了十季，就是为了让罗斯和瑞秋在一起吗,10,3841,桀
期待剧场版~！,10,3843,CIAO
where？,10,3889,守卫
不同的六个人，凑在一起最完美,10,3809,沙溢丝
于是，我们都有了自己的生活轨迹。。。,10,3813,lara
看片花的时候恍然大悟，原来结束了。。。没缓过劲来,10,3814,白
像过了十年,10,3883,小巨十六
2025年6月重刷第十季,10,3890,软糖莫爷
对我来说你比他们都重要,10,3897,下垂眼
6 keys.,10,3828,Nervosa
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊。。。。。。。。。。,10,3855,李滄滄
最后看着那个空空的房子，感觉怪怪的,10,3872,凯茜
昨晚看完，ROSS还是和REAL一起乐。。。。,10,3909,cckitty
终于全部看完了,10,3925,一灿
笑着笑着就哭了，哭着哭着又笑了。让我完全沉溺其中的有两个十年，一个十年是哈利波特，另一个是老友记。THE END OF ERA。,10,3931,小佩
看完老友记 就和失恋一样,10,3938,酥软
十季，在瑞秋和罗斯的和好中，莫妮卡和钱德收养了对双胞胎中完结。我们都长大了。,10,3960,达瓦里希
和六个亲人分开了，太多难过不舍。最后一集完全hold不住，从rach说她和ross再也不分开就开始哭，断断续续一直哭到结尾。。你们的故事结束了，四个月的快乐时光结束了，留给我这个寒冬让我怎么过？,10,3973,梦芷寒
call it a whole story.,10,3906,大空
真舍不得,10,3946,阿卡迪亚
2R注定在一起啊，经典的完结，生活中突然少了点什么~~,10,3950,CC
就这样意犹未尽地结束啦。。。,10,3971,mondaylee
先前的看后都是笑了。这一季看完我是哭了~~,10,3979,悠悠记得
难受,10,3996,Azazel
永远的经典,10,3901,某FˇCPW
"Dreams change, but Friends are forever.",10,3905,Daisy??
总觉得不可能就这么完结了,10,3915,步履不停
我的英文教科书,10,3926,LalaMoOR
★★★★★★★★★,10,3930,Ursula W
最经典的一部情景美剧了。当年用来学英语，看了无数遍。,10,3934,爱老虎油
估计编剧也是难以为继了，最终大结局的结果太突兀，结尾太匆忙。,10,3940,深层次空间
结束了 唉,10,3961,味漓
不再拥有,10,3992,之羽
友情、爱情、生活、成长，当一部电视剧能够陪伴我们十年，一切的感受都那么细腻，不用过多的渲染，时间让我们懂得了一切！,10,3997,wwwqqm
心头挚爱，不能忘怀，将伴我与我之挚爱终生,10,3999,神威
看到最后一季舍不得了，看一集就少一集……,10,3907,azurebleu
居然只有18集！！！！！！最好看的美剧好么！！！！！岁月真的是把杀猪刀，十年的时间人可以老的这么快~只是最后joy怎么落单了！！！,10,3912,apple
20事20毕第十弹，今年3月4月全交给了老友记，依然最后一集拖半年。【朋友是自己挑选的亲人】天知道我有多羡慕。但情景喜剧的完结，这种大杀器真的不想再承受了，堪比失恋。,10,3941,流。
老友记是我最爱的美剧，没有之一。,10,3942,nina
哭死笑死,10,3959,今日店休
搞笑,10,3964,基督山监狱长
经典,10,3984,狂奔的干锅兔
byebye。10年。,10,3995,cccj.box
最后一集结尾处，从Ross kissing Charlie，好像第一次发现Ross这么帅的的样子开始，到Joey伴着那个异常动人的bgm敲响Rachel的门后两人动情地拥吻，我念叨了一大连串的oh my god. 从第八季开始就要被这一对迷死了，之前几季看老友记只当做是情景喜剧，有时甚至都没有持续的兴趣去持续看下去，但是自从Joey和Rachel的感情产生之后，在Joey这里感受过了好多个不可思议的moment，让你突然觉得，天啊，这不是一个口水情景喜剧来着吗？,9,3562,LEのn个晴天
补。,9,3592,有咕米
从某季开始双子楼就再不出现了，略伤感……,9,3529,brocceli
I love Gavin！！,9,3539,Nervosa
十季这么看下来 觉得第九季最扯啊……,9,3546,I
FRIENDS SEASON9,9,3560,竹或子
第九季拖了半年才看完，反复地打开被恶心到关闭，到底为什么要加乔伊和瑞秋的线呢？爱面子又不甘寂寞的瑞秋和罗斯二人游戏人生与感情的态度注定了他们分分又合合，错过又伤心，害人又害己，纠结又缠绕的关系。,9,3578,爱尔兰的布莱克
舍不得了,9,3579,圈圈儿
NO！！Joy！！How could you do that?!,9,3507,高音A
没想到第十季就要来啦，哈,9,3509,七斤七
啊啊啊。我从第八季开始就期望乔伊和瑞秋在一起啦,9,3524,小媛丁
多久以前的事了？为什么我会标在看、。、,9,3535,jasmine
想到要结束了，快哭了好么。,9,3580,Lu噜
菲比后来找的那个男朋友真是太帅啦~喜翻喜翻啊,9,3515,Heaven 4u°
棒呆,9,3516,陈不足
嘤嘤要看完了！！,9,3521,希·陌璃
What's the one kind of boat that can never ever sink? The friendship. 结局为了提升收视率乱搞真是太拼了,9,3566,过热·钢筋
只有精灵古怪的菲比布菲才能挽救《Friends》的剧荒危机。所以就连火辣的脱衣舞也会陡然变得多愁与伤感起来。所谓“姗姗来迟”显然是十年旅程的终结曲，这部高开低走的跨世纪钜作也终于要在这样的氛围里画上句号。看着每个人都交付了自己的青春又都收获了各自的圆满，或许也只有这些充满记忆温度的钥匙才能配上那副古老的手铐。至于结局，雪中婚礼是大写的惊喜，破镜重圆则是媚俗的败笔。,10,3607,Muto
4颗星，因为我不喜欢ross和rachel在一起这个结局。why ross？？why？真的太讨厌他优柔寡断又小气的性格。真的爱rachel的话，过去那么多年为何他不愿意放下他小小的自尊把她追回来？真的很不喜欢这个结局,10,3621,栗子向日葵
"一间公寓 六个老友 还有一座咖啡馆 
油盐酱醋 磕磕绊绊 
谈笑间 已是百味人生...

欢迎来到现实世界 它糟糕得要命 但你会爱上它的",10,3630,死鬼
看完了  love u guys ??,10,3637,/name-?P=0/
对我来说去巴黎才是he,10,3644,元気阿妹
菲比的婚礼是我见过的最浪漫的婚礼,10,3667,momo
再见，十年。再见，朋友。,10,3610,mayfly
舍不得。,10,3625,不亦
终于看完了。感觉Rachel 跟Ross 又要开始一段狗血的恋爱啊，Ross是该剧里唯一一个越看越讨厌的人。这一季里，其实好多集都蛮敷衍的，不过总体感觉也没太差，作为一个剧的第10季。。。。,10,3629,斯弥
"这是最好的十年，也是最坏的十年。最好是因为我们看到了十年，他们奉献出如此精彩，胜过生活的生活。最坏的是，他们陪我们一起变老，时不待我，我等不能辜负人生。无论生活如\"六人行“那般精彩，还是如我等平淡凡常，这都是生活。",10,3635,shininglove
最近在重刷老友，每一次看都是满屏的感动,10,3657,斑马的故事
挺感慨的，唯一的槽点是瑞秋莫名其妙爱上joey…joey爱瑞可以get铺垫的很合理，瑞秋爱joey太跳跃了…宾夫妇的每一个抉择都是朋友圈里第一对跳出去的人的样子，人最终都是要回归家庭，偏心小家的,10,3677,鸭先知
"看完第四遍，第五遍开动！
从最开始喜欢Joey和 Phoebe，到后来喜欢Chandler和Monica，当然Rachael也很讨喜。倒是越来越不喜欢Ross，这个理工科高材生是各种笑料提供者，但他的性格太龟毛喜欢不起来，这一季前两集他对J&R恋的反应简直令人生厌。",10,3639,星哥-1988
又让我哭？！！！。,10,3642,yourstepmom
"总能从剧里看到另一个自己，从相聚相识，到最后各人有各人的生活，房间里只剩下六把冷冷的钥匙。终归是要离开的，没有人能陪伴你走过你整个人生，即使只有一段，也已经足够了，依然会在某个瞬间想起，那些人，那些事。
——《美剧大爆炸》https://douc.cc/4yrrG3",10,3655,豆瓣时间
6人放钥匙的时候，显然这季的故事本身都不怎么重要了。一切都在为了终结。现实时间里的十年变化和成长。和一个充满过欢声笑语的空间说告别的确不是件容易的事。,10,3661,但丁的方舟
无所谓 我会重新点开第一季 我的六人组永远年轻 永远在一起,10,3665,momo
"05年接触至今，实在是追随最久的剧了。那些年暗下决心不看最后一集，掩耳盗铃地以为如此便能曲不终人不散。然而还是看了。这一季满是分崩离析的迹象，想起与留在一座又一座城镇的朋友道别，各自生活，不忍回眸。再见Chandler, Monica, Joey, Phoebe(&Mike), Rachel, Ross, Gunther, Janice。",10,3670,Mr. Infamous
两个月补完了十年的故事，how time flies! 我已经开始想念他们了。,10,3690,Alain
谢谢，再见，谢谢。但我始终不喜欢罗斯，他和瑞秋分手只是因为当初闹矛盾后和别人上床又不肯和瑞秋道歉一直耽误了这么多年，他那么爱瑞秋，却不肯说一句对不起，也许他没有那么爱瑞秋。,10,3605,momo
太狠了吧编剧，居然让乔伊一个人过？？阿鸡阿鸭有个屁用？又不会讲话！显得更凄惨了,10,3622,四颗桃
老友记后期编剧发疯了，朋友不互相乱搞能死？,10,3628,无事勿扰
季终了。Ross还在作贱自己。,10,3634,chamatin
天下无不散筵席，朋友也终须分离。,10,3643,谐音太郎
最喜欢的美剧，没有之一。,10,3659,唐小糖·
每个人都只能陪走一段路。真是太伤感了,10,3663,撒冷的乌凌
每个人都只能陪你走一段路，该如何不说再见。,10,3666,恰妮斯虫
最後一季我都捨不得一天看兩集了 拖了好多天才看的最後一集 之前還被朋友騙說 瑞秋一個人帶著孩子去法國了 好在他只是惡搞的劇透了我一下瑞秋最終還是爲了Ross回來了 讓他們小孩有了一個完整的家 最後好像只有joey自己一個人還單著了 到他們走出那間天天泡在一起的公寓畫面暗下來時 整個人都失落了,10,3686,莫呼洛迦-屁股上的青春在歌唱
第一集&最后一集 对于我 都是转折期,10,3722,米姐起飞
T T Goodbye friends,10,3726,七
真希望这是个没有结局的故事。。。。。,10,3758,C h r i s . W
最后一扇门，把一切都关上了,10,3765,momo
妈的最后一集是坑爹呐！,10,3703,仨门儿
心水剧,10,3731,幽蓝光泽
To Friendship.,10,3738,喜陌
TT 结局看多少次哭多少次啊。。。。,10,3761,远xx
感动最多的一季，好几次差点落泪~,10,3785,糊涂の侦探
补上,10,3716,打少
有所回升，菲比婚礼啊，Jannis啊，但确实也拍不下去了。无感RR恋，当然是支持去巴黎工作。emma现在都该大学毕业了。Ross的前妻和儿子真就再没出来。虽然凑了两对，但chandler和joey也算是一对了，joey和ross就不熟,10,3754,山下猫
"情景喜剧类作品看不多，虽然知道汉化版抄袭严重，但毕竟是第一部接触的作品，而且是能get到很多笑点，所以倒不会太否认爱情公寓。后来看过几集生活大爆炸和破产姐妹，但可能是生活环境不同，get不到笑点。
直到前几年b站买了老友记，想着下饭时看。说实话，一开始几集也是和生活大爆炸一样，get不到点，但还是继续看了下去。结果就一发不可收拾了，越看越搞笑，慢慢也能get到很多欧美的梗。这种感觉就像之前看银魂一样，也是前面几集完全get不到日本的梗，但坚持下去就越来越爱不释手。
虽然老友记断断续续看了一年多，但是越到最后越不舍。我看任何剧都会忍不住代入角色，当最后一幕大家都离开公寓了，我还是忍不住泪目。于是重复看花絮又看重聚特辑等，不忍结束。最后我还是缓过来评分，纪念我心中这部最好看的作品。感谢老友记",10,3775,Aki秋视
never say goodbye.,10,3780,可乐
这季集集经典，超高水准收官。没有一个人是完美的，但这并不妨碍我们成为朋友、恋人与亲人。Rachel刚来的时候，自我中心刻薄大小姐脾气，但十年后她在工作上独当一面，也成为一个勇敢的妈妈。Mo强迫症好胜，但她好客宽容。Pheobe古怪闯祸有时也挺双标，但又是出奇得慷慨。Joey不学无术，但对待朋友又是最真诚温柔的小天使。Chandler开着不合时宜的玩笑，却又有看透人生的大智慧。对Ross来说，哪来长得这么好看的nerd呢??在思想性上已经非常超越时代了。每个人都能获得幸福，它与成功有关吗？,10,3783,李九弟Jody
Finale,10,3704,平日
记得是因为大家片酬涨到超高，以及詹妮弗·安妮斯顿觉得自己身体里的Rachael已经快要用完了，所以决定在这个系列还受人追捧的高光点结束。最后集还是看一次泪目一次。因为成了家之后，朋友就很难再是家人般的存在。那是一段肆无忌惮亲密但也回不去的时光。后面看重聚特辑他们六个人聚在一起，就有种失去了太多时间的感觉。,10,3711,coie
在飞机遇到气流无法落地时，看到菲比结婚，一群人在大雪里感动热泪，就觉得太美好了。意识到最后一季会是别离，会有很多不舍，但是想到疫情期间这半年的陪伴，还是感激。也许，对于我们来说，这只是众多剧中的一个，但对于演员来说，这是他们一生最重要的东西。人和人在乎的总是不一样。看完脑海一直循环《想自由》。,10,3714,莱克尔博德
美了，美了！,10,3739,cherrie
圆满了~~,10,3740,puma1020
乔伊蛮可爱的一个角色，可是越到后面感觉越像个弱智了。。。,10,3745,啊不啦嘀
终于补完..,10,3746,海德Head
oh！my god!  LOVE U GUY!,10,3767,洲之
到了这最后的一季，整季都透露出浓浓的感伤！不是结束，是开始,10,3770,毛豆咔咔
forever  friends!!,10,3772,王一条
太悲伤了……,10,3776,Faner
真不相信就这么结束了。,10,3786,一头鹿
眼眶湿了,10,3798,Giant
永远不会再更新了...,10,3803,半目
早早喂刁了我的眼睛，之后美剧里再也找不到能跟这部相抗衡的喜剧，噢，其他国家也没有,10,3850,瘦精精
就这么结束了......那些年，我们一起追的老友记,10,3859,海绵姐姐
大结局。不管你们回没回头，反正我走的那天，是回头看的。@啊皓,10,3880,私房歌
忍不住要都哭了，好难过。,10,3802,Zoe.Meng
剩下的就是回忆和怀念你们,10,3804,bonnnysun
哎。。。,10,3810,lucisferre
I love you guys!!!,10,3822,??九九??
编剧确实是Ross的好狗??，建议锁死,10,3839,等电位联结
看的那个内牛满面啊。,10,3852,土豆泥搅拌十下
直到最后，我最喜欢的还是瑞秋,10,3857,館長；
欢乐的日子结束了，好难受！,10,3861,小瑾
一个暑假奋斗的十季. I will be there for you.,10,3863,巴斯光年
终于看完了~真的是经典中的经典！,10,3874,Cynthia
就这么看完了吗。。。ToT    我可爱的Joey，一个人没有关系滴~~,10,3887,Trouble maker
想快点补完 又舍不得一下子看完的美剧 十年的笑与泪 我的最爱,10,3806,cz豆腐
最接近10的神级美剧,10,3844,jessie_金
终于全部看完了~,10,3868,titaa
王道中的王道啊！！！,10,3886,shmily
一切是多么的尽在不言中啊！！！,10,3819,邦辰不认路
完美的结局，真是不想就这样结束呀。罗斯和瑞秋终于在一起了。,10,3824,roovan
Goodbye.I love U guys.,10,3837,兔兔马
虽然不喜欢双r线最后的结局，因为rachel明明已经在蜕变成独立的大女主了，却还是会被那个别扭又不真诚嘴硬不承认错误的ross绊住脚步。但大结局是HE??好温柔的编剧团,10,3847,momo
回顾的时候　姐哭的稀里哗啦的,10,3849,薛以柠
雖然說離別是為了更好的重逢，但到了說再見的時候還是萬分不捨。Joey，Phoebe，Chandler，Monica，Rachel和Ross，教給我們愛情，親情，還有最重要的友情。他們不僅僅是某個劇的角色，而是成為了某種意義上真實的存在，我很慶幸擁有這樣的friends，謝謝你們。,10,3873,三疊紀
一遍遍的 哭,10,3914,沒有用的盖茨比
命中注定就该在一起的人一定要在一起！,10,3921,elf
从未想过结束所以以为拥抱会漫长,10,3939,Jellyfisher
当时大结局以及回顾害我狂飙泪。,10,3948,拔丝鸡腿
happy ending,10,3990,Ellen
这些让人喜让人忧的美丽的日子啊,10,3910,霰
十季全部刷完。每个角色性格竟然从第一季到第十季能保持高度一致不容易。越看到后面就越能理解剧中的笑点。看完十季还是觉得第七季是最爱。,10,3917,软蛋黄
作为一个把第十季当做第一季看的人，我……我……我在想还要不要继续看下去…………,10,3918,舟菖蒲
最愛的美劇 最經典的美劇 沒有之一.,10,3927,姬气猫
最后几集真是哭的稀里哗啦，最看不得离别,10,3969,xxxXue
再慢的速度也无法挽留...,10,3970,Koben
看完最后一集，各种思绪梗在脑海里，不知道从哪开始整理。很多想说的话却无从说起。它，已经结束。,10,3981,十吨冰美式
让我们留住温暖。,10,3986,Amitabha
不敢相信我把它看完了……,10,3988,月翰尼
这才是一部长剧应有的结尾,10,3951,走走看看
take a bow,10,3953,V
就这么完了？,10,3966,正正
